Year,Region,Temperature,Humidity_PER,Rainfall,Leaf_type,Disease,Image_URL,VARI,ExG,CIVE,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,LBP_Feature,Edge_Density
2552,East,25.1,81.4,133.3,0,Mosaic,images\image_00835.jpg,0.0,49.89,2.37,3.13,0.69,0.09,0.1,0.0
2552,East,23.8,84.3,155.2,0,Mosaic,images\image_00836.jpg,0.0,44.37,5.34,22.01,0.38,0.04,0.1,0.01
2552,East,33.8,65.1,102.0,0,Mosaic,images\image_00837.jpg,0.21,65.83,-5.73,3.75,0.61,0.07,0.1,0.0
2552,East,29.1,63.0,151.6,0,Mosaic,images\image_00838.jpg,0.0,60.25,-3.35,91.91,0.23,0.02,0.1,0.01
2552,Northeast,34.0,58.5,136.0,0,Mosaic,images\image_00839.jpg,0.14,49.79,5.54,6.17,0.57,0.05,0.1,0.01
2552,Northeast,18.3,73.2,172.2,0,Mosaic,images\image_00840.jpg,0.22,67.23,3.99,7.35,0.55,0.04,0.1,0.01
2552,South,30.5,78.1,110.9,0,Mosaic,images\image_00841.jpg,0.16,60.4,1.51,14.9,0.41,0.03,0.1,0.0
2552,South,30.1,77.1,148.1,0,Mosaic,images\image_00842.jpg,0.0,55.65,6.1,91.65,0.25,0.02,0.1,0.03
2552,South,28.8,82.8,196.2,0,Mosaic,images\image_00843.jpg,0.14,55.52,6.59,7.24,0.6,0.07,0.1,0.01
2552,South,26.8,66.6,113.6,0,Mosaic,images\image_00844.jpg,0.25,49.03,6.77,19.3,0.39,0.03,0.1,0.01
2552,Central,28.8,71.7,155.8,0,Mosaic,images\image_00845.jpg,0.0,48.07,5.12,59.07,0.29,0.02,0.1,0.01
2552,Central,24.9,63.4,127.0,0,Mosaic,images\image_00846.jpg,0.0,58.18,0.25,37.29,0.27,0.03,0.1,0.0
2552,Northeast,20.4,63.0,181.7,1,Healthy,images\image_00847.jpg,0.25,62.13,-0.28,10.24,0.5,0.05,0.1,0.02
2552,Northeast,20.4,63.0,181.7,1,Healthy,images\image_00848.jpg,0.25,62.13,-0.28,10.24,0.5,0.05,0.1,0.02
2552,Northeast,32.08,70.81,181.84,1,Healthy,images\image_00849.jpg,0.22,86.12,-12.31,21.79,0.45,0.05,0.1,0.01
2552,Central,33.3,57.9,153.1,1,Healthy,images\image_00850.jpg,0.15,61.55,-3.53,15.16,0.44,0.04,0.1,0.02
2552,East,36.4,64.12,160.73,0,NotSugarCane,images\image_00851.jpg,0.01,9.25,31.27,42.7,0.6,0.38,0.1,0.03
2552,East,21.38,73.83,153.84,0,NotSugarCane,images\image_00852.jpg,0.01,28.77,25.89,54.73,0.49,0.33,0.1,0.06
2552,Northeast,24.08,86.64,267.21,0,NotSugarCane,images\image_00853.jpg,0.01,12.66,21.85,34.38,0.77,0.6,0.1,0.02
2552,North,25.39,80.09,245.03,0,NotSugarCane,images\image_00854.jpg,0.0,9.31,22.12,58.88,0.73,0.45,0.1,0.04
2552,North,18.5,81.37,231.2,0,NotSugarCane,images\image_00855.jpg,0.0,9.16,20.86,140.83,0.16,0.02,0.1,0.15
2552,East,34.64,49.41,121.45,0,NotSugarCane,images\image_00856.jpg,0.02,13.78,21.16,38.99,0.3,0.02,0.1,0.08
2552,Central,19.79,45.98,209.81,0,NotSugarCane,images\image_00857.jpg,0.0,7.69,22.89,49.15,0.63,0.43,0.1,0.03
2552,East,35.7,60.28,166.96,0,NotSugarCane,images\image_00858.jpg,0.01,2.11,27.7,34.28,0.67,0.5,0.1,0.01
2552,Central,23.25,80.15,124.01,0,NotSugarCane,images\image_00859.jpg,0.0,74.39,15.32,22.37,0.61,0.19,0.1,0.01
2552,North,34.06,56.38,156.56,0,NotSugarCane,images\image_00860.jpg,0.01,4.15,29.58,17.88,0.58,0.38,0.1,0.02
2552,South,30.92,54.8,163.19,0,NotSugarCane,images\image_00861.jpg,0.01,15.37,28.84,21.58,0.68,0.4,0.1,0.01
2552,North,26.97,55.59,146.72,0,NotSugarCane,images\image_00862.jpg,0.01,16.23,21.87,31.97,0.76,0.2,0.1,0.03
2552,Northeast,36.73,77.55,222.57,0,NotSugarCane,images\image_00863.jpg,0.0,7.67,23.04,201.72,0.11,0.01,0.1,0.21
2552,North,22.72,57.36,153.04,0,NotSugarCane,images\image_00864.jpg,0.01,5.64,29.39,26.95,0.53,0.36,0.1,0.03
2552,East,35.91,89.53,120.77,0,NotSugarCane,images\image_00865.jpg,0.01,31.31,21.02,10.16,0.74,0.32,0.1,0.0
2552,Central,32.43,73.04,210.9,0,NotSugarCane,images\image_00866.jpg,0.01,2.2,24.18,14.59,0.8,0.56,0.1,0.01
2552,South,18.82,52.1,198.96,0,NotSugarCane,images\image_00867.jpg,0.01,2.37,33.05,41.84,0.49,0.27,0.1,0.06
2552,East,24.36,55.45,216.92,0,NotSugarCane,images\image_00868.jpg,0.01,1.62,29.58,45.8,0.54,0.34,0.1,0.05
2552,Northeast,24.25,71.8,138.28,0,NotSugarCane,images\image_00869.jpg,0.01,12.67,30.72,26.47,0.35,0.04,0.1,0.03
2552,South,21.75,67.42,138.8,0,NotSugarCane,images\image_00870.jpg,0.01,22.44,26.95,15.82,0.67,0.38,0.1,0.01
2552,East,37.58,60.57,128.4,0,NotSugarCane,images\image_00871.jpg,0.01,7.85,30.43,19.34,0.7,0.2,0.1,0.01
2552,Central,31.68,89.47,168.98,0,NotSugarCane,images\image_00872.jpg,0.01,4.21,29.0,27.77,0.69,0.45,0.1,0.01
2552,Northeast,20.65,47.45,116.23,0,NotSugarCane,images\image_00873.jpg,0.02,68.84,5.65,8.76,0.73,0.31,0.1,0.01
2552,Central,18.94,64.63,260.79,0,NotSugarCane,images\image_00874.jpg,0.0,99.09,3.47,29.56,0.7,0.44,0.1,0.02
2552,Northeast,19.51,76.08,149.08,0,NotSugarCane,images\image_00875.jpg,0.01,71.57,18.41,12.86,0.63,0.38,0.1,0.01
2552,South,32.85,80.0,210.16,0,NotSugarCane,images\image_00876.jpg,0.02,2.11,27.93,30.89,0.64,0.44,0.1,0.02
2552,Northeast,24.13,66.08,260.68,0,NotSugarCane,images\image_00877.jpg,0.02,22.22,18.29,25.16,0.53,0.21,0.1,0.03
2552,Northeast,23.59,72.14,185.85,0,NotSugarCane,images\image_00878.jpg,0.01,34.54,27.02,7.09,0.67,0.19,0.1,0.01
2552,Northeast,21.4,45.6,173.9,1,Healthy,images\image_00879.jpg,0.22,78.64,-8.33,51.23,0.33,0.03,0.1,0.01
2552,Central,33.3,57.9,153.1,1,Healthy,images\image_00880.jpg,0.15,61.55,-3.53,15.16,0.44,0.04,0.1,0.02
2552,Central,31.12,86.77,270.76,1,Healthy,images\image_00881.jpg,0.12,78.69,-8.27,5.87,0.55,0.05,0.1,0.0
2552,Northeast,31.92,77.3,217.37,1,Healthy,images\image_00882.jpg,0.0,66.28,-2.79,19.53,0.36,0.04,0.1,0.01
2552,South,29.6,68.8,160.4,1,Healthy,images\image_00883.jpg,0.24,53.38,1.51,92.54,0.28,0.03,0.1,0.02
2552,Northeast,20.4,63.0,181.7,1,Healthy,images\image_00884.jpg,0.25,62.13,-0.28,10.24,0.5,0.05,0.1,0.02
2552,North,30.8,54.1,113.0,1,Healthy,images\image_00885.jpg,0.1,91.42,-14.29,38.45,0.39,0.03,0.1,0.01
2552,South,24.4,78.4,178.3,1,Healthy,images\image_00886.jpg,0.15,68.42,-3.45,156.1,0.23,0.02,0.1,0.07
2552,North,33.93,69.78,204.18,1,Healthy,images\image_00887.jpg,0.17,79.19,-9.58,26.33,0.35,0.03,0.1,0.01
2552,East,29.9,73.3,136.4,1,Healthy,images\image_00888.jpg,0.14,81.3,-11.07,3.97,0.68,0.06,0.1,0.01
2552,Northeast,30.5,76.1,125.9,1,Healthy,images\image_00889.jpg,0.22,58.3,1.47,41.07,0.33,0.03,0.1,0.01
2552,Northeast,34.7,47.9,112.5,1,Healthy,images\image_00890.jpg,0.2,56.56,1.94,104.35,0.31,0.03,0.1,0.02
2552,Northeast,25.8,74.2,127.3,1,Healthy,images\image_00891.jpg,0.2,70.52,-5.57,23.66,0.4,0.04,0.1,0.01
2552,Northeast,21.4,45.6,173.9,1,Healthy,images\image_00892.jpg,0.22,78.64,-8.33,51.23,0.33,0.03,0.1,0.01
2552,Northeast,18.3,73.2,190.4,1,Healthy,images\image_00893.jpg,0.17,69.96,-6.18,15.97,0.45,0.04,0.1,0.0
2552,Northeast,32.1,67.1,178.4,1,Healthy,images\image_00894.jpg,0.2,48.18,5.25,13.2,0.49,0.04,0.1,0.02
2552,North,32.77,65.33,117.32,0,NotSugarCane,images\image_00895.jpg,0.01,2.89,42.98,11.05,0.59,0.25,0.1,0.01
2552,North,28.57,49.16,201.71,0,NotSugarCane,images\image_00896.jpg,0.01,9.44,28.99,184.05,0.55,0.24,0.1,0.02
2552,Central,34.41,46.46,146.11,0,NotSugarCane,images\image_00897.jpg,0.01,11.37,24.86,227.47,0.67,0.36,0.1,0.02
2552,North,19.1,71.66,220.31,0,NotSugarCane,images\image_00898.jpg,0.01,2.16,37.85,29.57,0.54,0.34,0.1,0.02
2552,Northeast,36.76,89.35,243.27,0,NotSugarCane,images\image_00899.jpg,0.03,16.37,19.0,37.75,0.48,0.19,0.1,0.04
2552,Central,19.46,66.94,217.58,0,NotSugarCane,images\image_00900.jpg,0.01,41.74,20.0,16.17,0.67,0.34,0.1,0.01
2552,North,24.26,72.69,262.3,0,NotSugarCane,images\image_00901.jpg,0.02,7.54,38.77,37.7,0.32,0.03,0.1,0.03
2552,Central,25.8,47.65,191.01,0,NotSugarCane,images\image_00902.jpg,0.0,24.18,11.27,677.63,0.14,0.01,0.1,0.14
2552,East,35.78,74.47,238.23,0,NotSugarCane,images\image_00903.jpg,0.31,114.58,-25.79,374.15,0.19,0.02,0.1,0.13
2552,Central,31.89,58.9,145.48,0,NotSugarCane,images\image_00904.jpg,0.29,73.31,-8.16,408.81,0.09,0.01,0.1,0.22
2552,North,35.65,59.14,130.6,0,NotSugarCane,images\image_00905.jpg,0.0,7.1,20.44,132.63,0.5,0.08,0.1,0.11
2552,North,21.55,87.05,227.17,0,NotSugarCane,images\image_00906.jpg,0.05,10.52,21.83,38.43,0.51,0.06,0.1,0.03
2552,East,19.42,87.28,179.24,0,NotSugarCane,images\image_00907.jpg,0.05,34.42,18.34,128.07,0.63,0.51,0.1,0.09
2552,Northeast,21.28,68.69,157.89,0,NotSugarCane,images\image_00908.jpg,0.02,6.83,24.12,28.96,0.67,0.57,0.1,0.03
2552,Central,21.12,64.07,122.97,0,NotSugarCane,images\image_00909.jpg,0.0,96.97,-18.19,325.55,0.12,0.01,0.1,0.19
2552,North,24.85,89.76,125.9,0,NotSugarCane,images\image_00910.jpg,0.01,24.66,26.08,190.13,0.54,0.25,0.1,0.05
2552,Central,33.3,57.9,153.1,1,Healthy,images\image_00911.jpg,0.15,61.55,-3.53,15.16,0.44,0.04,0.1,0.02
2552,Central,30.9,85.8,182.5,1,Healthy,images\image_00912.jpg,0.15,60.86,-2.12,60.2,0.32,0.03,0.1,0.01
2552,East,26.7,74.59,287.0,1,Healthy,images\image_00913.jpg,0.22,141.96,-33.03,18.93,0.37,0.04,0.1,0.0
2552,North,28.61,80.3,280.79,1,Healthy,images\image_00914.jpg,0.1,30.04,18.17,24.97,0.39,0.03,0.1,0.0
2552,South,29.65,86.4,284.46,1,Healthy,images\image_00915.jpg,0.08,45.04,13.01,12.42,0.45,0.03,0.1,0.01
2552,East,29.73,74.85,187.73,1,Healthy,images\image_00916.jpg,0.2,164.22,-44.03,69.08,0.33,0.04,0.1,0.02
2552,South,31.89,68.98,138.61,1,Healthy,images\image_00917.jpg,0.14,33.99,10.83,35.67,0.43,0.04,0.1,0.01
2552,North,19.7,65.3,101.3,1,Healthy,images\image_00918.jpg,0.21,55.86,2.23,110.43,0.25,0.02,0.1,0.04
2552,North,19.3,79.7,138.7,1,Healthy,images\image_00919.jpg,0.25,48.52,4.21,108.31,0.26,0.02,0.1,0.02
2552,North,30.8,54.1,113.0,1,Healthy,images\image_00920.jpg,0.1,91.42,-14.29,38.45,0.39,0.03,0.1,0.01
2552,East,33.7,65.86,148.79,1,Healthy,images\image_00921.jpg,0.0,59.99,1.52,261.62,0.22,0.02,0.1,0.03
2552,North,29.96,62.92,182.62,1,Healthy,images\image_00922.jpg,0.19,145.22,-30.78,7.59,0.56,0.08,0.1,0.0
2552,Northeast,34.08,68.82,240.31,1,Healthy,images\image_00923.jpg,0.35,112.22,-23.91,49.1,0.46,0.04,0.1,0.02
2552,North,33.93,69.78,204.18,1,Healthy,images\image_00924.jpg,0.17,79.19,-9.58,26.33,0.35,0.03,0.1,0.01
2552,South,30.98,64.22,295.31,1,Healthy,images\image_00925.jpg,0.18,49.77,5.62,6.49,0.55,0.04,0.1,0.0
2552,Central,31.04,63.6,207.55,1,Healthy,images\image_00926.jpg,0.21,113.93,-21.76,78.83,0.33,0.03,0.1,0.02
2552,Central,29.95,60.08,240.65,0,NotSugarCane,images\image_00927.jpg,0.0,128.03,-29.18,1165.92,0.06,0.01,0.1,0.28
2552,South,35.91,84.42,211.56,0,NotSugarCane,images\image_00928.jpg,0.0,114.74,-5.5,324.52,0.31,0.04,0.1,0.16
2552,North,27.58,85.91,285.26,0,NotSugarCane,images\image_00929.jpg,0.08,70.26,-6.66,958.25,0.09,0.01,0.1,0.25
2552,Central,31.93,64.21,268.61,0,NotSugarCane,images\image_00930.jpg,0.0,91.08,-13.44,50.0,0.54,0.08,0.1,0.04
2552,East,20.11,62.08,269.85,0,NotSugarCane,images\image_00931.jpg,0.0,103.74,-20.87,36.35,0.42,0.03,0.1,0.03
2552,North,24.23,63.86,147.31,0,NotSugarCane,images\image_00932.jpg,0.26,91.03,-16.1,403.12,0.12,0.01,0.1,0.23
2552,Central,30.58,68.42,255.12,0,NotSugarCane,images\image_00933.jpg,0.0,98.86,-15.5,83.47,0.35,0.02,0.1,0.05
2552,East,31.47,59.03,168.81,0,NotSugarCane,images\image_00934.jpg,0.0,20.71,15.99,191.88,0.27,0.03,0.1,0.11
2552,East,29.13,61.56,127.14,0,NotSugarCane,images\image_00935.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Central,33.85,87.18,154.21,0,NotSugarCane,images\image_00936.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,South,23.73,81.68,258.59,0,NotSugarCane,images\image_00937.jpg,0.0,106.75,-15.04,250.07,0.15,0.01,0.1,0.11
2552,South,22.11,77.46,233.77,0,NotSugarCane,images\image_00938.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,North,33.45,70.01,190.25,0,NotSugarCane,images\image_00939.jpg,0.0,97.67,-10.32,1214.6,0.12,0.01,0.1,0.27
2552,South,28.2,73.4,217.0,0,NotSugarCane,images\image_00940.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,East,33.49,68.66,218.33,0,NotSugarCane,images\image_00941.jpg,0.0,78.31,-11.44,822.92,0.32,0.03,0.1,0.14
2552,East,24.42,82.65,185.4,0,NotSugarCane,images\image_00942.jpg,0.0,72.6,-7.67,1098.2,0.05,0.01,0.1,0.28
2552,South,33.51,78.47,157.0,1,Healthy,images\image_00943.jpg,0.13,71.49,-1.47,17.76,0.44,0.03,0.1,0.09
2552,Northeast,25.88,60.08,273.27,1,Healthy,images\image_00944.jpg,0.22,114.48,-17.45,81.44,0.28,0.02,0.1,0.02
2552,South,34.65,72.29,278.23,1,Healthy,images\image_00945.jpg,0.0,70.05,-7.51,9.11,0.51,0.04,0.1,0.02
2552,South,25.88,79.56,218.58,1,Healthy,images\image_00946.jpg,0.13,51.51,2.67,50.51,0.27,0.03,0.1,0.01
2552,North,32.7,79.82,135.57,1,Healthy,images\image_00947.jpg,0.23,61.92,0.31,25.05,0.39,0.04,0.1,0.01
2552,Central,31.12,86.77,270.76,1,Healthy,images\image_00948.jpg,0.12,78.69,-8.27,5.87,0.55,0.05,0.1,0.0
2552,Northeast,30.5,76.1,125.9,1,Healthy,images\image_00949.jpg,0.22,58.3,1.47,41.07,0.33,0.03,0.1,0.01
2552,East,29.73,79.29,117.2,1,Healthy,images\image_00950.jpg,0.23,61.92,0.31,25.05,0.39,0.04,0.1,0.01
2552,East,32.99,74.86,154.62,1,Healthy,images\image_00951.jpg,0.18,98.08,-10.73,87.07,0.26,0.03,0.1,0.02
2552,East,31.79,71.3,208.43,1,Healthy,images\image_00952.jpg,0.15,56.51,-1.51,34.49,0.37,0.03,0.1,0.01
2552,Central,27.35,85.17,242.71,1,Healthy,images\image_00953.jpg,0.4,80.82,-12.22,45.64,0.32,0.04,0.1,0.01
2552,East,28.11,82.49,176.88,1,Healthy,images\image_00954.jpg,0.1,38.56,8.38,37.66,0.34,0.02,0.1,0.01
2552,Northeast,27.07,77.49,222.6,1,Healthy,images\image_00955.jpg,0.15,66.37,-5.38,34.88,0.36,0.03,0.1,0.01
2552,South,29.0,60.4,184.8,1,Healthy,images\image_00956.jpg,0.2,68.91,-3.15,25.62,0.37,0.04,0.1,0.01
2552,South,29.7,77.6,143.9,1,Healthy,images\image_00957.jpg,0.27,58.92,2.42,45.18,0.37,0.03,0.1,0.01
2552,Northeast,31.92,77.3,217.37,1,Healthy,images\image_00958.jpg,0.0,66.28,-2.79,19.53,0.36,0.04,0.1,0.01
2552,North,19.45,74.95,136.96,0,NotSugarCane,images\image_00959.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Northeast,31.54,78.63,274.28,0,NotSugarCane,images\image_00960.jpg,0.37,40.74,4.94,30.26,0.62,0.06,0.1,0.02
2552,Northeast,33.65,87.2,182.67,0,NotSugarCane,images\image_00961.jpg,0.21,47.31,5.11,182.09,0.47,0.05,0.1,0.07
2552,Central,20.18,45.95,157.48,0,NotSugarCane,images\image_00962.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,North,25.83,81.2,199.29,0,NotSugarCane,images\image_00963.jpg,0.23,87.28,-14.1,76.34,0.26,0.02,0.1,0.06
2552,North,23.69,70.83,205.61,0,NotSugarCane,images\image_00964.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Northeast,32.71,73.36,195.44,1,Healthy,images\image_00965.jpg,0.14,49.13,6.68,204.22,0.27,0.02,0.1,0.04
2552,South,31.61,81.36,252.79,1,Healthy,images\image_00966.jpg,0.59,105.69,-21.09,2.55,0.65,0.07,0.1,0.0
2552,South,30.89,73.76,275.93,1,Healthy,images\image_00967.jpg,0.18,93.6,-11.46,65.57,0.27,0.03,0.1,0.01
2552,North,34.39,61.35,279.72,1,Healthy,images\image_00968.jpg,0.23,117.73,-24.97,13.62,0.49,0.05,0.1,0.0
2552,Central,26.12,83.4,149.67,1,Healthy,images\image_00969.jpg,0.18,90.01,-14.57,7.69,0.65,0.06,0.1,0.01
2552,South,34.68,74.76,176.55,1,Healthy,images\image_00970.jpg,0.12,48.82,8.81,25.71,0.38,0.03,0.1,0.01
2552,East,28.36,66.67,243.71,1,Healthy,images\image_00971.jpg,0.12,51.27,4.7,17.26,0.4,0.04,0.1,0.0
2552,Northeast,34.44,84.99,179.95,1,Healthy,images\image_00972.jpg,0.17,77.22,-9.6,13.09,0.56,0.06,0.1,0.0
2552,Northeast,32.08,70.81,181.84,1,Healthy,images\image_00973.jpg,0.22,86.12,-12.31,21.79,0.45,0.05,0.1,0.01
2552,South,34.61,70.06,255.46,1,Healthy,images\image_00974.jpg,0.0,26.25,18.24,39.47,0.32,0.03,0.1,0.02
2552,South,27.59,87.04,138.67,1,Healthy,images\image_00975.jpg,0.21,122.93,-21.66,89.66,0.27,0.03,0.1,0.02
2552,Northeast,28.6,70.0,129.5,1,Healthy,images\image_00976.jpg,0.23,73.89,-7.24,103.83,0.38,0.03,0.1,0.03
2552,Northeast,31.4,54.9,165.8,1,Healthy,images\image_00977.jpg,0.34,78.39,-6.03,61.01,0.34,0.03,0.1,0.02
2552,Northeast,20.4,63.0,181.7,1,Healthy,images\image_00978.jpg,0.25,62.13,-0.28,10.24,0.5,0.05,0.1,0.02
2552,Northeast,28.4,67.0,110.4,1,Healthy,images\image_00979.jpg,0.19,65.49,-5.16,62.34,0.33,0.03,0.1,0.01
2552,South,24.8,57.8,133.8,1,Healthy,images\image_00980.jpg,0.14,60.28,-2.66,21.2,0.4,0.04,0.1,0.01
2552,East,34.73,85.66,298.23,0,NotSugarCane,images\image_00981.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,South,29.6,68.8,160.4,1,Healthy,images\image_00982.jpg,0.24,53.38,1.51,92.54,0.28,0.03,0.1,0.02
2552,South,31.2,55.6,152.4,1,Healthy,images\image_00983.jpg,0.22,86.12,-12.31,21.79,0.45,0.05,0.1,0.01
2552,South,27.3,74.7,163.0,1,Healthy,images\image_00984.jpg,0.35,63.04,0.48,24.78,0.41,0.04,0.1,0.01
2552,South,28.6,59.0,148.3,1,Healthy,images\image_00985.jpg,0.19,67.26,-5.99,67.72,0.29,0.03,0.1,0.02
2552,South,24.4,78.4,178.3,1,Healthy,images\image_00986.jpg,0.15,68.42,-3.45,156.1,0.23,0.02,0.1,0.07
2552,South,31.4,70.7,173.3,1,Healthy,images\image_00987.jpg,0.24,63.03,-4.54,41.34,0.4,0.03,0.1,0.01
2552,North,19.5,77.8,172.1,1,Healthy,images\image_00988.jpg,0.26,74.84,-6.27,31.72,0.34,0.04,0.1,0.01
2552,East,27.3,60.1,171.9,1,Healthy,images\image_00989.jpg,0.17,67.91,-5.62,20.07,0.46,0.04,0.1,0.02
2552,East,29.9,73.3,136.4,1,Healthy,images\image_00990.jpg,0.14,81.3,-11.07,3.97,0.68,0.06,0.1,0.01
2552,East,35.2,69.1,174.6,1,Healthy,images\image_00991.jpg,0.18,54.67,0.2,26.32,0.46,0.04,0.1,0.01
2552,East,31.7,62.4,183.1,1,Healthy,images\image_00992.jpg,0.21,53.83,0.06,11.14,0.52,0.05,0.1,0.02
2552,North,19.9,81.2,161.7,1,Healthy,images\image_00993.jpg,0.26,56.68,0.96,67.33,0.34,0.03,0.1,0.03
2552,North,30.1,76.8,106.6,1,Healthy,images\image_00994.jpg,0.14,80.03,-8.46,40.57,0.38,0.04,0.1,0.01
2552,North,19.7,65.3,196.1,1,Healthy,images\image_00995.jpg,0.18,99.0,-18.71,29.91,0.36,0.04,0.1,0.01
2552,North,25.0,75.1,131.4,1,Healthy,images\image_00996.jpg,0.2,93.53,-16.4,15.18,0.52,0.05,0.1,0.01
2552,North,27.2,77.3,195.1,1,Healthy,images\image_00997.jpg,0.21,52.32,0.97,77.54,0.23,0.03,0.1,0.02
2552,East,24.9,64.5,155.3,1,Healthy,images\image_00998.jpg,0.19,78.02,-5.59,62.34,0.33,0.03,0.1,0.02
2552,East,34.2,69.8,145.2,1,Healthy,images\image_00999.jpg,0.16,53.63,0.56,26.77,0.42,0.04,0.1,0.01
2552,East,24.1,70.8,103.2,1,Healthy,images\image_01000.jpg,0.14,49.13,6.68,204.22,0.27,0.02,0.1,0.04
2552,East,26.5,67.1,127.0,1,Healthy,images\image_01001.jpg,0.19,80.19,-11.0,90.19,0.33,0.03,0.1,0.04
2552,East,28.4,63.8,135.2,1,Healthy,images\image_01002.jpg,0.19,62.06,3.81,25.69,0.44,0.04,0.1,0.01
2552,North,21.4,73.4,114.2,1,Healthy,images\image_01003.jpg,0.3,54.12,4.12,60.94,0.26,0.02,0.1,0.02
2552,Central,23.0,88.9,119.8,1,Healthy,images\image_01004.jpg,0.19,57.1,2.7,68.18,0.27,0.02,0.1,0.01
2552,East,23.8,84.3,171.6,1,Healthy,images\image_01005.jpg,0.15,41.95,8.52,32.16,0.32,0.03,0.1,0.01
2553,Northeast,23.84,84.46,261.02,0,NotSugarCane,images\image_01006.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,East,27.07,63.52,229.03,0,NotSugarCane,images\image_01007.jpg,0.0,32.55,13.26,120.19,0.37,0.04,0.1,0.08
2553,Northeast,22.9,67.7,188.3,0,RedRot,images\image_01008.jpg,0.2,71.08,-0.71,86.37,0.57,0.07,0.1,0.03
2553,Northeast,29.5,59.1,195.3,0,RedRot,images\image_01009.jpg,0.0,41.68,7.79,72.5,0.28,0.02,0.1,0.08
2553,South,24.4,81.6,188.2,0,RedRot,images\image_01010.jpg,0.15,55.06,11.77,274.74,0.32,0.04,0.1,0.13
2553,South,24.1,78.3,125.9,0,RedRot,images\image_01011.jpg,0.1,55.43,12.24,20.61,0.41,0.03,0.1,0.01
2553,South,28.3,68.6,177.7,0,RedRot,images\image_01012.jpg,0.07,36.63,16.82,68.65,0.31,0.02,0.1,0.04
2553,South,33.6,74.3,184.6,0,RedRot,images\image_01013.jpg,0.09,37.94,11.95,34.12,0.39,0.03,0.1,0.03
2553,South,30.0,72.8,148.1,0,RedRot,images\image_01014.jpg,0.1,73.23,-6.41,4.5,0.6,0.06,0.1,0.0
2553,South,34.4,74.5,182.1,0,RedRot,images\image_01015.jpg,0.0,49.92,11.35,398.6,0.24,0.02,0.1,0.19
2553,Northeast,32.38,63.88,299.6,0,RedRot,images\image_01016.jpg,0.1,55.43,12.24,20.61,0.41,0.03,0.1,0.01
2553,Central,29.86,77.88,269.79,0,RedRot,images\image_01017.jpg,0.08,54.65,0.74,93.13,0.34,0.03,0.1,0.03
2553,North,32.22,83.68,244.38,0,RedRot,images\image_01018.jpg,0.25,50.57,15.29,163.73,0.42,0.03,0.1,0.07
2553,Central,25.79,87.87,178.01,0,RedRot,images\image_01019.jpg,0.12,46.13,9.31,84.41,0.27,0.02,0.1,0.03
2553,Northeast,32.67,63.99,214.36,0,RedRot,images\image_01020.jpg,0.0,53.29,10.61,172.49,0.28,0.03,0.1,0.08
2553,Northeast,34.32,68.28,122.03,0,RedRot,images\image_01021.jpg,0.15,47.62,12.48,222.1,0.38,0.04,0.1,0.11
2553,North,33.45,83.49,265.82,0,RedRot,images\image_01022.jpg,0.0,52.18,3.4,77.75,0.29,0.02,0.1,0.03
2553,North,34.57,79.4,236.97,0,RedRot,images\image_01023.jpg,0.15,55.06,11.77,274.74,0.32,0.04,0.1,0.13
2553,South,34.4,76.0,190.0,0,Rust,images\image_01024.jpg,0.23,82.57,-11.17,7.41,0.55,0.05,0.1,0.0
2553,East,27.03,62.31,217.2,0,Rust,images\image_01025.jpg,0.13,32.97,10.67,342.24,0.17,0.01,0.1,0.23
2553,North,19.1,69.0,142.2,0,Rust,images\image_01026.jpg,0.14,36.07,8.93,25.61,0.4,0.03,0.1,0.02
2553,Northeast,34.4,67.4,123.7,0,RedRot,images\image_01027.jpg,0.0,50.03,5.07,53.56,0.31,0.02,0.1,0.06
2553,Northeast,34.8,74.6,148.4,0,RedRot,images\image_01028.jpg,0.13,43.69,7.88,25.12,0.39,0.03,0.1,0.01
2553,Northeast,19.5,50.8,128.3,0,RedRot,images\image_01029.jpg,0.07,51.28,2.44,16.31,0.43,0.03,0.1,0.01
2553,Central,37.6,80.4,181.9,0,RedRot,images\image_01030.jpg,0.25,50.57,15.29,163.73,0.42,0.03,0.1,0.07
2553,Central,25.1,77.3,177.0,0,RedRot,images\image_01031.jpg,0.0,42.86,3.65,16.81,0.48,0.04,0.1,0.01
2553,Central,22.2,77.7,173.0,0,RedRot,images\image_01032.jpg,0.18,51.3,1.53,29.02,0.41,0.04,0.1,0.03
2553,Central,37.6,82.4,117.8,0,RedRot,images\image_01033.jpg,0.12,58.13,0.87,22.99,0.37,0.03,0.1,0.01
2553,East,26.5,90.0,138.3,0,RedRot,images\image_01034.jpg,0.13,44.06,6.64,9.04,0.47,0.03,0.1,0.0
