Year,Region,Temperature,Humidity_PER,Rainfall,Leaf_type,Disease,Image_URL,VARI,ExG,CIVE,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,LBP_Feature,Edge_Density
2551,South,26.42,72.03,101.31,1,Healthy,https://drive.google.com/uc?export=download&id=1BA_FN8RLeNQAxTzSh18maPe6qAZPJt6X,0.14,66.12,1.63,104.69,0.33,0.02,0.1,0.03
2551,Central,30.65,81.74,217.33,1,Healthy,https://drive.google.com/uc?export=download&id=1j8ULhlkLUfL_5r2it1V8ZHI_7LEe-oHd,0.22,62.99,-3.64,18.55,0.45,0.05,0.1,0.0
2551,Central,35.9,50.38,112.15,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1sRDhmg53zkH9eap7kUSI4EHtWW3-qZXu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,East,21.26,85.87,195.64,0,NotSugarCane,https://drive.google.com/uc?export=download&id=132oD8QqerrnQbTDCmaWkc4dMsbRjLNoK,0.0,79.45,-3.27,49.42,0.29,0.04,0.1,0.04
2551,Central,34.73,75.15,239.82,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1WHeeLxPxnr5Boh0uah9yYmPztzDOKxLS,0.01,10.37,27.36,164.89,0.52,0.2,0.1,0.05
2551,Central,18.17,84.19,166.27,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1EvZDtLOOKSPLH6o7jvX6HXK0GWDznCBz,0.0,63.04,-5.02,1269.56,0.29,0.03,0.1,0.19
2551,North,26.23,69.84,266.28,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1LiByCkoKZcynAhPvsMuQYTWoid81jQQC,0.0,96.58,-17.8,217.5,0.23,0.02,0.1,0.12
2551,Northeast,34.64,45.43,247.57,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1IFBvKQ3i9A6ScObamzGuHYTUgzTI-rU5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,North,20.8,84.6,254.64,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1DqynQZor8qG6HtcUpoyRQJxPtP6EkRor,0.0,78.45,-8.47,1795.31,0.04,0.01,0.1,0.32
2551,South,26.17,87.32,186.8,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1ggkNRyxSVtwV69dXqrKU9by25CLMjGfh,0.02,50.22,6.28,248.38,0.24,0.06,0.1,0.12
2551,Northeast,18.33,58.65,237.47,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1iqKRqLl1tIKS8yuN8ltSeDEwi-bai1kz,0.0,44.15,3.42,61.95,0.5,0.03,0.1,0.03
2551,East,29.78,72.94,226.81,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1AFjgj5MLpwp-8cdsMxNla-uROqgjcahl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,North,21.19,74.96,168.63,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1HRFyfbTt2TAAqTeYF6dYanPmX7IEC7FB,0.0,81.41,-10.22,63.83,0.4,0.02,0.1,0.02
2551,North,31.64,72.45,294.06,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1ZUpKgxDrUIfSI7PAC9V9tZUNgj5bFnpo,0.0,47.19,3.39,262.72,0.19,0.02,0.1,0.19
2551,North,31.45,79.95,253.8,0,NotSugarCane,https://drive.google.com/uc?export=download&id=18JVrVqPN9Cu5ro-hQZ-BoSOlR2GlfGU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,North,35.16,69.23,237.23,0,NotSugarCane,https://drive.google.com/uc?export=download&id=14RElljdVZrrIMGNs6fww3cecQ8ojZCjS,0.0,72.6,-7.67,1098.2,0.05,0.01,0.1,0.28
2551,South,36.15,57.09,189.73,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1xMyEna-DYYyn2T7Qh4S39fCYIhZeV5LV,0.0,43.21,17.38,305.94,0.34,0.02,0.1,0.12
2551,South,20.49,83.06,189.02,0,NotSugarCane,https://drive.google.com/uc?export=download&id=13WOyOi9-svuoaCmGpCwiY-0XCTYYdBxZ,0.0,80.94,10.65,61.29,0.63,0.5,0.1,0.05
2551,Central,35.52,45.45,262.23,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1Om1GJx-8t-XO0BNfGYZ-r23apuOyCg86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,South,31.91,67.82,212.91,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1zORncAdE3WGJehEIDmk-B8DOLnc73FI0,0.0,34.5,8.65,251.33,0.23,0.02,0.1,0.13
2551,Northeast,24.78,64.89,280.07,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1v68MWlEtCgwPwLMI-AABi3WN_AdvFyxR,0.01,24.57,31.37,7.94,0.59,0.09,0.1,0.01
2551,East,37.86,51.57,176.77,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1bE7soIzpP7vVAELzcCbpP4t5ZV0YGHQH,0.01,2.69,23.71,388.4,0.67,0.43,0.1,0.03
2551,East,22.89,52.18,215.54,0,NotSugarCane,https://drive.google.com/uc?export=download&id=10aBmsZbFvcutxevmNfDlPdpUD54LanY1,0.05,16.65,23.99,220.79,0.57,0.27,0.1,0.04
2551,Northeast,20.55,76.1,144.05,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1Z8FdR4ncy7NWsZo-lrDMRea4Ki1BGjlp,0.01,13.56,21.57,196.85,0.51,0.24,0.1,0.06
2551,North,35.96,49.99,163.58,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1zdmUbnTQj9Og2a8Fft-O3HO7Mkoy70D3,0.01,2.85,41.17,10.02,0.62,0.27,0.1,0.01
2551,South,23.99,50.18,278.08,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1mOCdEfynwstL0esBBW2eh9qrwB_LYvV-,0.01,2.87,38.55,22.52,0.61,0.32,0.1,0.01
2551,Northeast,33.08,84.56,210.03,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1Dr3gFuG5sscJeslnXgLwr1n1zq3-RfCt,0.01,5.17,25.8,168.72,0.7,0.44,0.1,0.01
2551,North,33.11,65.8,163.66,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1ljhVukZcVNRp3BounuZMyVcEuqQi36sE,0.01,6.38,25.87,138.32,0.65,0.29,0.1,0.02
2551,South,35.18,61.53,255.45,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1XpI1FEWhZPFohYgQCEqXGYdK0xREDFPm,0.01,7.21,32.44,40.74,0.62,0.27,0.1,0.03
2551,East,30.54,51.75,145.81,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1A0ZimNEFV49vnaVl6trvYD0AFDfcIX33,0.01,41.53,24.95,14.72,0.54,0.06,0.1,0.01
2551,South,21.05,68.38,139.03,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1B9XUgdq-FeXGBKis-DwOPQXXC3yICMrM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,East,29.6,55.07,216.3,0,NotSugarCane,https://drive.google.com/uc?export=download&id=171hB6dH80opNdFs5Qg54B5hKn52Oo-2Q,0.0,133.35,-33.77,339.83,0.21,0.02,0.1,0.13
2551,Central,25.58,55.99,267.9,0,NotSugarCane,https://drive.google.com/uc?export=download&id=14qulYi4FcmFIoGwgOVfPe5kvrgRjRSt9,0.0,59.97,-0.57,302.14,0.18,0.01,0.1,0.16
2551,South,19.19,63.73,115.66,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1s12rnbVWI2y6Lwl26fEgpgLm15xI72HP,0.01,26.71,18.05,120.22,0.54,0.15,0.1,0.03
2551,Northeast,22.55,50.61,102.36,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1da4-1QMKnjh1x83aABUXI2_jICvu1H40,0.07,8.03,22.89,178.89,0.72,0.55,0.1,0.09
2551,Northeast,33.67,78.74,158.67,0,NotSugarCane,https://drive.google.com/uc?export=download&id=17CCKeusnWg20k2ZuYrZDAfmSgdOW5ie7,0.16,107.4,-21.25,191.88,0.2,0.02,0.1,0.1
2551,North,25.92,77.88,298.54,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1T8_Ij-vaJvrxfmXABRg6aRoIkcrbT3RY,0.01,2.84,29.4,36.1,0.7,0.46,0.1,0.03
2551,East,19.94,64.87,292.72,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1dKjyhgv9LMLFf1ctibJJgThOZr1XQE5p,0.0,2.03,27.64,37.27,0.68,0.57,0.1,0.02
2551,Northeast,22.69,47.52,132.13,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1jiD7E3Xf73kA22i4lBQGI2V8vwMWxFL4,0.01,46.99,19.2,10.2,0.64,0.28,0.1,0.01
2551,Central,31.59,66.31,218.12,0,NotSugarCane,https://drive.google.com/uc?export=download&id=14hyyDbCHHHHsUx_L7Ks4EAb3OkBt46aT,0.01,11.37,25.65,20.49,0.67,0.5,0.1,0.02
2551,North,33.93,79.55,238.92,0,NotSugarCane,https://drive.google.com/uc?export=download&id=125RU9uxtoJR1eFRWq5uR-X53LhsOMPKu,0.02,53.86,20.74,16.57,0.62,0.33,0.1,0.01
2551,Central,34.74,51.51,185.99,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1B57_WuK1tWN-eC8ozn8Dsx3hufMIf3Sr,0.01,4.29,39.97,20.77,0.56,0.27,0.1,0.02
2551,Central,25.49,80.65,132.33,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1iNu70VgHamcCgZdgyUcSvGkzu-530K48,0.01,2.27,30.26,36.63,0.58,0.42,0.1,0.04
2551,South,27.94,46.58,234.4,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1BTj3wiXkDPkhimYGGAPQVaud9BVXUH-k,0.01,9.25,31.27,42.7,0.6,0.38,0.1,0.03
2551,Central,19.89,64.8,249.95,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1C-0l_DDiLxSpaXRybZg2p2YqSoMzBc3o,0.01,59.54,13.72,8.13,0.8,0.45,0.1,0.01
2551,North,36.9,83.45,296.13,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1AdaRTOfK7iRkpcwYjJGUaW1EU34CKSrM,0.01,4.26,31.04,36.11,0.58,0.42,0.1,0.03
2551,South,33.65,82.97,234.55,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1xVYdt89lOIfYIVGjoZxhMSsW66dt74eF,0.01,19.64,30.83,15.41,0.6,0.36,0.1,0.01
2551,East,23.77,73.1,279.7,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1XgFtiWbGYdQ18YIHCrePh9imFfoTBGHl,0.01,40.44,19.16,17.79,0.64,0.45,0.1,0.02
2551,North,28.46,89.32,199.42,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1v9GbWMinS0RGfSrZeTHQn5xh8xlUrtFF,0.01,43.09,16.75,30.34,0.64,0.42,0.1,0.03
2551,Central,35.74,58.32,288.01,0,NotSugarCane,https://drive.google.com/uc?export=download&id=16JqNaXfR1pZEtUF1-NZ1XdshRArKNyQr,0.01,22.1,20.64,19.34,0.53,0.33,0.1,0.02
2551,South,36.54,81.69,257.12,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1GXCUNKmzRlpsjlz8X79QDkLFX0MocoYF,0.01,2.81,28.75,18.15,0.59,0.09,0.1,0.02
2551,Central,24.64,80.23,140.56,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1S6UDJTn7eL1_MtOCOi5UQFUxJg1FFYjZ,0.01,2.05,27.55,42.3,0.63,0.45,0.1,0.03
2551,Northeast,26.63,82.59,298.59,1,Healthy,https://drive.google.com/uc?export=download&id=1QaI2f_XH4hVui3s18FBYDjcnBsCp2Hjz,0.15,56.51,-1.51,34.49,0.37,0.03,0.1,0.01
2551,North,32.49,74.49,105.56,1,Healthy,https://drive.google.com/uc?export=download&id=15m6Bv33ZwYYMWWN5MBhhkFqKW2vOm6FS,0.12,26.1,18.24,38.82,0.32,0.03,0.1,0.01
2551,Central,35.7,64.5,192.1,1,Healthy,https://drive.google.com/uc?export=download&id=13fIOLiBw-FUQPacg4o-QTbU7wp_BBOyV,0.11,53.97,0.43,97.81,0.28,0.02,0.1,0.04
2551,Central,30.9,85.8,173.0,1,Healthy,https://drive.google.com/uc?export=download&id=1Pg_A1F6M_Mqz9WbEMDk7Np6ZMj9GtWJI,0.11,58.3,-1.5,79.81,0.28,0.02,0.1,0.02
2551,South,28.97,72.63,276.78,1,Healthy,https://drive.google.com/uc?export=download&id=1DMI1g3oYj623enucdmMpr_R7IHXbF6-H,0.2,68.91,-3.15,25.62,0.37,0.04,0.1,0.01
2551,East,22.79,59.3,178.72,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1V8zEgQiCtQv9gR9m_hUHqO_wTUeztQZe,0.0,12.22,22.3,99.34,0.22,0.02,0.1,0.12
2551,Central,23.19,66.49,158.19,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1XxCb1uPXuQgskQpK5caYUBbNTRKcKELN,0.0,13.92,23.72,30.47,0.71,0.09,0.1,0.04
2551,South,35.53,52.85,112.85,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1ZCUdifpzIOzzka5PMWvW8nhsZwUWwyRb,0.05,4.58,23.44,12.9,0.69,0.54,0.1,0.01
2551,South,24.16,58.43,135.28,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1M_qYR4PF23qWUopknDo217zXA9RErou7,0.01,22.25,23.04,12.82,0.52,0.15,0.1,0.01
2551,Northeast,29.8,67.9,171.0,1,Healthy,https://drive.google.com/uc?export=download&id=1euSchn1yLFVZ58lThgpENiPrheE5h6gs,0.12,47.36,3.45,102.1,0.27,0.02,0.1,0.02
2551,South,32.93,51.6,282.75,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1U5IshCrXjDJhk3QfWxx8AxxVROZ5vZIc,0.01,23.76,16.97,10.74,0.55,0.2,0.1,0.01
2551,East,22.1,83.51,235.51,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1pdeQzNe-0qy2RmrLI1Z3CFmpcdgkS103,0.01,19.3,18.99,43.4,0.52,0.1,0.1,0.03
2551,North,23.56,63.76,298.04,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1QiRiwb-BBU1e0kndBsLGXaSw3cuhTtZC,0.03,9.1,19.97,26.81,0.67,0.09,0.1,0.02
2551,North,18.26,57.54,112.1,0,NotSugarCane,https://drive.google.com/uc?export=download&id=19IWhyJIwRw1ym9mboTcXMMltw9EldDny,0.01,5.25,31.87,31.26,0.63,0.48,0.1,0.04
2551,Northeast,33.01,49.88,236.93,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1kSVAHGHgu_WgIH1rcuyvVV7cnKBu7NZt,0.01,2.21,30.34,14.43,0.6,0.38,0.1,0.01
2551,North,34.56,66.1,298.27,0,NotSugarCane,https://drive.google.com/uc?export=download&id=17K7nDa_-VdJjXdlywi3k12VUQF09i9rg,0.0,8.25,25.47,55.79,0.34,0.04,0.1,0.09
2551,Central,23.4,80.7,147.3,1,Healthy,https://drive.google.com/uc?export=download&id=1ArOcwpBjsCNWECQUjvgcrCsEfs5LPjnH,0.14,62.95,-3.68,63.18,0.36,0.03,0.1,0.02
2551,South,25.72,71.06,223.71,1,Healthy,https://drive.google.com/uc?export=download&id=1jlDqV4NnNm9n4xVZXs6Yu_jOBf-BqUZP,0.0,70.3,-6.59,25.97,0.42,0.05,0.1,0.0
2551,Northeast,28.33,86.95,216.05,1,Healthy,https://drive.google.com/uc?export=download&id=13YyQTvLEgIm1W1W4i0daAeG2XikzjV_H,0.0,22.26,21.89,39.84,0.33,0.03,0.1,0.02
2551,Northeast,31.7,49.4,114.0,1,Healthy,https://drive.google.com/uc?export=download&id=1AFAdH7CzrH5vs3L5NNF74zbz8keCk3nz,0.2,54.83,3.15,18.94,0.44,0.06,0.1,0.0
2551,Northeast,23.1,53.5,150.6,1,Healthy,https://drive.google.com/uc?export=download&id=1n6FYoDBz7QTnkD1GPbEXgmmGmOiRZpHj,0.12,46.66,2.87,7.98,0.51,0.06,0.1,0.01
2551,Northeast,22.5,73.2,103.2,1,Healthy,https://drive.google.com/uc?export=download&id=1pyfN7QdZgljVLJ3j8ZG5sL0mXVw-wA4-,0.17,67.03,-4.31,42.27,0.38,0.03,0.1,0.02
2551,Northeast,24.6,45.3,182.3,1,Healthy,https://drive.google.com/uc?export=download&id=1QcJ38jrWyqFOUNlQ0om8G8BxRwns9t4o,0.17,82.59,-10.76,116.79,0.34,0.03,0.1,0.03
2551,Northeast,32.9,56.3,125.7,1,Healthy,https://drive.google.com/uc?export=download&id=1w0uCZ0Cs-VY_f3pEYa3fBKyOinQ_uauD,0.2,88.4,-14.7,9.63,0.59,0.07,0.1,0.0
2551,Northeast,33.2,62.8,113.1,1,Healthy,https://drive.google.com/uc?export=download&id=1TrAgjV2dcEG0HVC6MfNh7zoeWU6BLMEV,0.18,52.06,3.51,43.08,0.42,0.04,0.1,0.01
2551,Central,31.74,72.34,244.72,0,NotSugarCane,https://drive.google.com/uc?export=download&id=16ApBIP3Agja0YW1lr6HZT3wdL_Dqsdw4,0.0,25.09,25.99,23.37,0.52,0.09,0.1,0.03
2551,Northeast,20.31,73.16,197.02,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1EbVB86IR6HDMtxK5pTcnSbVHD2-uNlg0,0.12,46.42,10.16,34.25,0.33,0.03,0.1,0.04
2551,East,37.84,52.86,161.63,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1KTScH4H28Fn_2u6C8Z27IUphljm5eBiP,0.02,19.38,19.37,21.1,0.46,0.04,0.1,0.02
2551,Central,35.32,77.82,152.14,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1YynkrQ3UNPtUovuNIBMxIrOMPhqBqUdP,0.0,14.23,20.43,40.44,0.61,0.1,0.1,0.04
2551,East,20.44,48.51,179.31,0,NotSugarCane,https://drive.google.com/uc?export=download&id=10CrCpCkR3ud-EN03Sny0sG0-ui5LCeNy,0.01,5.76,24.89,26.51,0.5,0.26,0.1,0.02
2551,Northeast,29.26,63.56,229.55,1,Healthy,https://drive.google.com/uc?export=download&id=1CZ1G5VkutgClaqnkIC1VFUTXRyCh30Yp,0.12,52.84,0.77,6.95,0.59,0.06,0.1,0.0
2551,South,32.79,71.18,216.17,1,Healthy,https://drive.google.com/uc?export=download&id=1ZrmarJa03BBrD0I5kTCDofKS2aZs_VuH,0.1,30.04,18.17,24.97,0.39,0.03,0.1,0.0
2551,Northeast,31.3,60.0,118.2,0,Mosaic,https://drive.google.com/uc?export=download&id=18m9_YRetKU7Hhg8PNYtSL3U2wIIJWESG,0.16,49.99,1.88,20.41,0.38,0.04,0.1,0.0
2551,North,32.49,74.49,105.56,1,Healthy,https://drive.google.com/uc?export=download&id=15m6Bv33ZwYYMWWN5MBhhkFqKW2vOm6FS,0.12,26.1,18.24,38.82,0.32,0.03,0.1,0.01
2551,Northeast,28.33,86.95,216.05,1,Healthy,https://drive.google.com/uc?export=download&id=13YyQTvLEgIm1W1W4i0daAeG2XikzjV_H,0.0,22.26,21.89,39.84,0.33,0.03,0.1,0.02
2551,Central,35.9,58.4,180.5,1,Healthy,https://drive.google.com/uc?export=download&id=1DaU1FIbbcou4ixYeH1KTzYlq1Fn4FnIk,0.15,56.39,-0.58,116.63,0.27,0.02,0.1,0.03
2551,North,33.62,80.61,168.49,1,Healthy,https://drive.google.com/uc?export=download&id=1s3sVqrRa0l9CJnvUYeWGnj2Dox9HAJjw,0.17,69.96,-6.18,15.97,0.45,0.04,0.1,0.0
2551,Northeast,23.1,53.5,150.6,1,Healthy,https://drive.google.com/uc?export=download&id=1n6FYoDBz7QTnkD1GPbEXgmmGmOiRZpHj,0.12,46.66,2.87,7.98,0.51,0.06,0.1,0.01
2551,East,27.42,75.92,270.89,1,Healthy,https://drive.google.com/uc?export=download&id=1Xt9jP4GEvHEP2bkBfgqqZnf0C9iII1XI,0.0,46.56,4.7,55.09,0.31,0.03,0.1,0.01
2551,East,27.42,75.92,270.89,1,Healthy,https://drive.google.com/uc?export=download&id=1Xt9jP4GEvHEP2bkBfgqqZnf0C9iII1XI,0.0,46.56,4.7,55.09,0.31,0.03,0.1,0.01
2551,Central,27.3,61.4,102.0,1,Healthy,https://drive.google.com/uc?export=download&id=1KcjFUwqwhZrZqIc2yRxrnkT0lCMEBPlV,0.16,67.16,-4.33,20.07,0.44,0.03,0.1,0.02
2551,South,29.55,84.54,236.15,1,Healthy,https://drive.google.com/uc?export=download&id=1TDWqhvJ11-fUHbJKU1vbU02lvFEMNOEU,0.18,109.79,-13.95,30.1,0.31,0.03,0.1,0.01
2551,South,34.24,88.95,106.96,1,Healthy,https://drive.google.com/uc?export=download&id=1kBvMYKIQdV9oqAVgahuz75zdCNSDA77-,0.25,48.52,4.21,108.31,0.26,0.02,0.1,0.02
2551,Northeast,26.8,47.6,175.4,1,Healthy,https://drive.google.com/uc?export=download&id=1KxIEHTdwMc3lBfBRIneQ9r7YXCVkp_Bd,0.23,61.92,0.31,25.05,0.39,0.04,0.1,0.01
2551,Northeast,26.9,55.4,195.2,1,Healthy,https://drive.google.com/uc?export=download&id=1pkbn__mzMoan44s24RfVkmDz4NhbwWsE,0.21,87.54,-11.43,26.38,0.41,0.03,0.1,0.01
2551,South,31.3,85.9,107.3,1,Healthy,https://drive.google.com/uc?export=download&id=1SZb0YduCr7xfdOmXbrWGqJ8c_t03CEy0,0.2,51.99,1.86,41.38,0.29,0.03,0.1,0.01
2551,Central,28.7,87.9,102.7,1,Healthy,https://drive.google.com/uc?export=download&id=1vLPs4sSZlQW_j__9m5FxkjGFR-pEO6Q5,0.1,48.55,7.38,24.01,0.36,0.02,0.1,0.01
2551,Central,24.3,62.9,179.6,1,Healthy,https://drive.google.com/uc?export=download&id=1Iw5Q4ApLI1W_sR0thkGskJfi9QhzrNki,0.06,60.64,-1.43,5.48,0.58,0.05,0.1,0.0
2551,North,29.53,87.77,216.21,0,Mosaic,https://drive.google.com/uc?export=download&id=1-rAaQgwFeuHHHrkXYBsaJG2bgds-l-FU,0.08,55.57,4.99,50.97,0.32,0.03,0.1,0.02
2551,South,26.05,70.01,263.94,0,Mosaic,https://drive.google.com/uc?export=download&id=1LD08Y3Fwqfzarmlj_P42ALlya-GGbPVa,0.09,51.73,10.26,27.77,0.36,0.03,0.1,0.01
2551,Northeast,30.11,78.84,299.0,0,Mosaic,https://drive.google.com/uc?export=download&id=1ijBHigvkSWDDvkwZy5QIA7hxJ2gN96sc,0.12,56.75,5.3,32.53,0.34,0.03,0.1,0.01
2551,South,31.63,63.53,208.29,0,Mosaic,https://drive.google.com/uc?export=download&id=1hP-GmTo0CP2XqHkVhOXh0LZb3wwysVYd,0.04,46.17,11.82,43.3,0.3,0.02,0.1,0.02
2551,Central,30.28,74.76,251.47,0,Mosaic,https://drive.google.com/uc?export=download&id=1-tHBcH0uikWTcd8evWIyEXAHmkuzNQZI,0.07,57.83,0.54,47.03,0.31,0.03,0.1,0.01
2551,Central,33.68,66.27,238.1,0,Mosaic,https://drive.google.com/uc?export=download&id=1gSSIQN1uRtM7h0Y_QaRDxiOld21LgWf1,0.08,67.77,13.4,54.78,0.3,0.02,0.1,0.02
2551,South,30.04,76.01,116.25,0,Mosaic,https://drive.google.com/uc?export=download&id=190wHwsILSs0DAHlzQsN5BROFxbUgwq0B,0.1,52.92,12.06,64.5,0.3,0.03,0.1,0.01
2551,North,32.76,74.8,264.06,0,Mosaic,https://drive.google.com/uc?export=download&id=1nrXehV8MUhDbC4gjRwezoDv6BVJZEILC,0.04,29.61,13.92,9.49,0.57,0.04,0.1,0.02
2551,South,26.21,70.68,241.34,0,Mosaic,https://drive.google.com/uc?export=download&id=1PUvp3RBZuY6MUW0qqcdWOrhYwReQS3gS,0.06,54.93,8.07,27.65,0.36,0.03,0.1,0.01
2551,East,30.9,62.9,164.6,0,Mosaic,https://drive.google.com/uc?export=download&id=1BuCyIE0YXCXu4WNLTYstgPa109kOUZ4o,0.13,77.31,-8.61,9.23,0.51,0.05,0.1,0.01
2551,East,36.6,69.1,139.8,0,Mosaic,https://drive.google.com/uc?export=download&id=1KtaSvIgytBu5W2GOjipYAGtXR5IHklvn,0.1,76.52,-8.95,7.31,0.52,0.04,0.1,0.01
2551,East,23.9,65.6,134.4,0,Mosaic,https://drive.google.com/uc?export=download&id=1rnfPXxjvZc8VLGdUQIw4sxy0hxIR17nF,0.14,64.52,-4.69,27.08,0.33,0.03,0.1,0.01
2551,North,25.06,78.25,132.72,0,Mosaic,https://drive.google.com/uc?export=download&id=1rRkv53igbpLcqS691NK_OTyr-gYDa-oA,0.07,35.19,15.22,14.54,0.52,0.04,0.1,0.01
2551,South,29.66,71.59,124.96,0,Mosaic,https://drive.google.com/uc?export=download&id=1qP8NkrCBfw_cgPE7xL-JMReZcb_mgqW4,0.06,35.45,11.97,13.41,0.53,0.04,0.1,0.0
2551,South,28.47,69.53,253.87,0,Mosaic,https://drive.google.com/uc?export=download&id=1vHM1ygdSJsK5KqjXLrDW2Ez9daYtKHgU,0.07,56.88,2.04,22.93,0.41,0.03,0.1,0.01
2551,North,27.27,61.9,108.66,0,Mosaic,https://drive.google.com/uc?export=download&id=1MNt-gW5zDNJjG3IcGG30DcXkcbydCLb6,0.05,40.46,15.63,32.12,0.4,0.03,0.1,0.01
2551,North,34.64,75.13,198.52,1,Healthy,https://drive.google.com/uc?export=download&id=1WvaMRNf_iQzHQKgeIBWdNXCuqeCUtjTD,0.25,121.56,-26.99,117.91,0.23,0.02,0.1,0.02
2551,North,29.62,86.94,187.47,1,Healthy,https://drive.google.com/uc?export=download&id=11miyNTk889HwzlOjeQz0eIDARrOtFz2H,0.13,70.96,0.9,30.85,0.35,0.03,0.1,0.01
2551,North,29.2,76.82,279.32,1,Healthy,https://drive.google.com/uc?export=download&id=1rKTeinuMrImMoU7hKMGq4ugBHdPQh_VD,0.17,49.43,2.38,41.5,0.32,0.02,0.1,0.01
2551,South,29.67,81.48,161.38,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1APhhcd-E0-oZnJCZtCI1FGw6AOUW2mD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,East,26.4,86.77,223.98,1,Healthy,https://drive.google.com/uc?export=download&id=1qyFvAqiwfPRxAGfTQsmej2a8yqyEBiN7,0.13,59.3,3.7,39.1,0.35,0.02,0.1,0.01
2552,Northeast,25.83,57.44,145.57,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1zBr3Nq-o-C730A-YmxFwU6uUzR5R0TcR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,North,22.33,46.45,158.35,0,NotSugarCane,https://drive.google.com/uc?export=download&id=1TVj0CIgxpR90aDkYH5zMvm207-S6dx7M,0.0,68.4,-7.51,202.78,0.2,0.03,0.1,0.14
2552,North,34.52,85.75,269.58,0,Mosaic,https://drive.google.com/uc?export=download&id=1bGRvQonCw7m69lr9eMJ8u6pYWcGMJE7c,0.13,62.51,-3.32,14.7,0.43,0.03,0.1,0.0
2552,Northeast,29.54,77.62,133.94,0,Mosaic,https://drive.google.com/uc?export=download&id=1bmmnAGXEVnaWlF9HPcJX2rELbWGw_McL,0.11,62.93,2.51,22.68,0.36,0.03,0.1,0.0
2552,Northeast,31.21,65.82,261.57,0,Mosaic,https://drive.google.com/uc?export=download&id=16GjmMoF8kh2pIzd-wPP-PeJ-KUmYK6MT,0.14,73.78,-3.84,18.93,0.38,0.03,0.1,0.0
2552,South,26.52,75.83,126.65,0,Mosaic,https://drive.google.com/uc?export=download&id=1Wd5vP8B0ZT_featrrp0phKSsWtNLa-OL,0.13,70.16,-7.06,21.29,0.38,0.03,0.1,0.01
