Year,Region,Temperature,Humidity_PER,Rainfall,Leaf_type,Disease,Image_URL,VARI,ExG,CIVE,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,LBP_Feature,Edge_Density
2552,North,18.6,77.1,101.2,0,Rust,https://drive.google.com/uc?export=download&id=17O4A9Y4nl_mlh2Und7UhgRpVx5fvtest,1,59.13,-26.53,26.28,0.38,0,0.1,2.2
2552,Northeast,29.27,67.56,103.01,0,Rust,https://drive.google.com/uc?export=download&id=1fLJ6W_U_MKZMqkarqoFAtqu0hZOY5GIA,1,102.55,-18.445,267.83,0.17,0,0.1,55.57
2552,South,34.63,61.09,135.66,0,Rust,https://drive.google.com/uc?export=download&id=1LIW9tbTbyRPSQjnC9TiYPhg6QGwqjZqO,1,102.55,-18.445,264.58,0.17,0,0.1,55.47
2552,Northeast,34.83,86.33,291.65,0,Rust,https://drive.google.com/uc?export=download&id=1x8-Qu1q2EyGj_ZuJXTowIi-aRquHLmC6,1,102.55,-18.445,265.78,0.17,0,0.1,55.19
2552,South,33.74,78.88,225.76,0,Rust,https://drive.google.com/uc?export=download&id=1MDLNSkJjvvWXaVR2Hq9WIljClj_vX40-,1,102.55,-18.445,266.24,0.17,0,0.1,54.52
2552,South,33.04,72.24,125.2,0,Rust,https://drive.google.com/uc?export=download&id=10U_zxqarCZSPFA4Qhpmk-qR8CmNO-WWl,1,102.55,-18.445,802.56,0.12,0,0.1,59.39
2552,North,32.81,62.44,262.96,0,Rust,https://drive.google.com/uc?export=download&id=1HkHGW0yLkn_GpwUlbZ60l8dLN21Vkbeh,1,102.55,-18.445,710.99,0.1,0,0.1,63.01
2552,East,26.71,89.12,181.33,0,Rust,https://drive.google.com/uc?export=download&id=1_AkGzn2r1SLL2Y-MlmQMtoIPdtVbE4Hq,1,102.55,-18.445,614.02,0.11,0,0.1,60.07
2552,Central,29.02,82.32,198.27,0,Rust,https://drive.google.com/uc?export=download&id=1woyUZryUHMz9bCTK7rHjcEbxdFEJh1Om,1,102.55,-18.445,720.8,0.1,0,0.1,62.07
2552,South,26.1,88.8,169.6,0,Rust,https://drive.google.com/uc?export=download&id=1qKM_jIBqkLNZ81MhBF8XKqP2S64i0iWG,1,65.63,-22.74,68.32,0.26,0,0.1,17.89
2552,South,25.5,85.9,154,0,Rust,https://drive.google.com/uc?export=download&id=1ckz_1U3GbroSm8r5l7RirBem5gUTY6Xk,1,95.11,-16.28,77.16,0.27,0,0.1,5.82
2552,South,32.1,62.5,193.2,0,Rust,https://drive.google.com/uc?export=download&id=11D4o4l3VReBZZZDw-H2VKHm8TnBzUgLZ,1,72.41,-22.39,59.82,0.33,0,0.1,3.5
2552,South,32.6,79.4,186.3,0,Rust,https://drive.google.com/uc?export=download&id=1UFhK776dWZWlK7nF1EjVA_PP76RrtPC5,1,93.02,-22.06,5.65,0.55,0,0.1,3.48
2552,South,34.5,71.3,170,0,Rust,https://drive.google.com/uc?export=download&id=15jBr6rHyaZW2rUvGWCSDKfa8CmyUkScD,1,71.27,-36.98,33.28,0.35,0,0.1,2.72
2552,Northeast,31.4,65.1,176.3,0,Rust,https://drive.google.com/uc?export=download&id=1LknVZmJFN2szBdEoTFw2BaL6_HJpVIMU,0.83,102.93,-16.3,7.37,0.54,0,0.1,3.64
2552,North,29.9,68.2,192.8,0,Rust,https://drive.google.com/uc?export=download&id=1LzSDVOjitQWaXipJspj7m4NQD87lUUp_,1,97.6,-20.73,66.45,0.3,0,0.1,7.04
2552,South,32.6,79.4,186.3,0,Rust,https://drive.google.com/uc?export=download&id=1UFhK776dWZWlK7nF1EjVA_PP76RrtPC5,1,93.02,-22.06,5.65,0.55,0,0.1,3.48
2552,Central,37.3,60.3,168.7,0,Rust,https://drive.google.com/uc?export=download&id=1ARV21BXBcMDKViF10wxnODjxBXnWeB2V,1,146.11,-12.69,18.22,0.39,0,0.1,6.13
2552,South,33.04,72.24,125.2,0,Rust,https://drive.google.com/uc?export=download&id=10U_zxqarCZSPFA4Qhpmk-qR8CmNO-WWl,1,102.55,-18.445,802.56,0.12,0,0.1,59.39
2552,East,35.2,86.4,105,0,Rust,https://drive.google.com/uc?export=download&id=13VT_FodyUVU8FlVfpm_xbDfdt2EUAtcW,1,95,-12.77,78.27,0.26,0,0.1,7.49
2552,Northeast,21.9,78,143.9,0,Rust,https://drive.google.com/uc?export=download&id=1sc7CPZ--hB7FYDAvKtgkgAxchgb0mQxX,1,88.73,-29.67,35.5,0.34,0,0.1,2.98
2552,Northeast,26.8,51,122,0,Rust,https://drive.google.com/uc?export=download&id=1_fAbw_Jr62jOE9HDXEmGw1am1-StZ5vj,1,83.11,-23.53,39.9,0.3,0,0.1,6.09
2552,Northeast,31.4,67.4,117.4,0,Rust,https://drive.google.com/uc?export=download&id=1RR2um3P1GTgVcMrj-NLUg4b98Ow8i_6A,1,118.65,-12.88,32.71,0.35,0,0.1,7.18
2552,South,25.5,85.9,154,0,Rust,https://drive.google.com/uc?export=download&id=1ckz_1U3GbroSm8r5l7RirBem5gUTY6Xk,1,95.11,-16.28,77.16,0.27,0,0.1,5.82
2552,South,33.04,72.24,125.2,0,Rust,https://drive.google.com/uc?export=download&id=10U_zxqarCZSPFA4Qhpmk-qR8CmNO-WWl,1,102.55,-18.445,802.56,0.12,0,0.1,59.39
2552,East,35.2,86.4,105,0,Rust,https://drive.google.com/uc?export=download&id=13VT_FodyUVU8FlVfpm_xbDfdt2EUAtcW,1,95,-12.77,78.27,0.26,0,0.1,7.49
2552,East,33.6,86.4,155.5,0,Rust,https://drive.google.com/uc?export=download&id=1qA37jLM3Qo4LzihDdV32_KiudAwaKEjp,1,106.72,-13.24,86,0.25,0,0.1,9.01
2552,North,19.3,79.7,197.1,0,Rust,https://drive.google.com/uc?export=download&id=125L9EUwNDzdzwsveHsZKCbViDKoKBYrX,1,58.02,-28.97,31,0.37,0,0.1,2.31
2552,East,28.5,78.7,176.6,0,Rust,https://drive.google.com/uc?export=download&id=1BlExr34dF6pB0HwpWCIytFfCfSYW_ntj,1,115.45,-9.93,42.41,0.34,0,0.1,6.04
2552,East,33.6,86.4,155.5,0,Rust,https://drive.google.com/uc?export=download&id=1qA37jLM3Qo4LzihDdV32_KiudAwaKEjp,1,106.72,-13.24,86,0.25,0,0.1,9.01
2552,East,35.2,86.4,105,0,Rust,https://drive.google.com/uc?export=download&id=13VT_FodyUVU8FlVfpm_xbDfdt2EUAtcW,1,95,-12.77,78.27,0.26,0,0.1,7.49
2552,Central,37.6,80.4,190.6,0,Rust,https://drive.google.com/uc?export=download&id=1meGUUW6PyzJKnTEepfCtzVWVA8L_mnm1,1,72.41,-15.56,73.73,0.29,0,0.1,5.95
2552,Central,34.9,84.8,124.8,0,Rust,https://drive.google.com/uc?export=download&id=1p5jSXFwxAlmvBOdpciEEIPnqbzT7CFWm,1,112.28,-16.39,79.97,0.29,0,0.1,4.81
2552,Central,34.9,84.8,124.8,0,Rust,https://drive.google.com/uc?export=download&id=1p5jSXFwxAlmvBOdpciEEIPnqbzT7CFWm,1,112.28,-16.39,79.97,0.29,0,0.1,4.81
2552,North,18.6,77.1,101.2,0,Rust,https://drive.google.com/uc?export=download&id=17O4A9Y4nl_mlh2Und7UhgRpVx5fvtest,1,59.13,-26.53,26.28,0.38,0,0.1,2.2
2552,South,25.5,85.9,154,0,Rust,https://drive.google.com/uc?export=download&id=1ckz_1U3GbroSm8r5l7RirBem5gUTY6Xk,1,95.11,-16.28,77.16,0.27,0,0.1,5.82
2552,Northeast,26.5,65.1,165.3,0,Rust,https://drive.google.com/uc?export=download&id=1dVy1du0FOKuFELpZYAvXjsczaTWuh1O2,1,90.89,-12.95,58.26,0.29,0,0.1,4.06
2552,Central,37.6,80.4,190.6,0,Rust,https://drive.google.com/uc?export=download&id=1meGUUW6PyzJKnTEepfCtzVWVA8L_mnm1,1,72.41,-15.56,73.73,0.29,0,0.1,5.95
2552,Northeast,31.4,65.1,176.3,0,Rust,https://drive.google.com/uc?export=download&id=1LknVZmJFN2szBdEoTFw2BaL6_HJpVIMU,0.83,102.93,-16.3,7.37,0.54,0,0.1,3.64
2552,North,27.9,59.2,112,0,Rust,https://drive.google.com/uc?export=download&id=1pImFBq4jBpr2LI_Ywlq9ujXdICnoFtIN,1,113.25,-13.96,36.29,0.3,0,0.1,5.56
2552,South,29,56,133.3,0,Rust,https://drive.google.com/uc?export=download&id=1TUdlS2pgSBxT5QJsuY07bvT-QbEVZXBn,1,104.14,-16.2,65.89,0.27,0,0.1,5.71
2552,North,18.6,77.1,101.2,0,Rust,https://drive.google.com/uc?export=download&id=17O4A9Y4nl_mlh2Und7UhgRpVx5fvtest,1,59.13,-26.53,26.28,0.38,0,0.1,2.2
2552,Northeast,26.5,65.1,165.3,0,Rust,https://drive.google.com/uc?export=download&id=1dVy1du0FOKuFELpZYAvXjsczaTWuh1O2,1,90.89,-12.95,58.26,0.29,0,0.1,4.06
2552,North,26.8,78,102.3,0,Rust,https://drive.google.com/uc?export=download&id=1BVaFuKddl0DAq1hRJQOj565xAL-DFbnC,1,80.35,-15.42,20.85,0.4,0,0.1,1.98
2552,Northeast,32.6,69.4,118.1,0,Rust,https://drive.google.com/uc?export=download&id=13wb9UgU7a4uzZeNi1OsiVz0mB96tUl6S,1,108.81,-17.34,22.41,0.38,0,0.1,5.78
2552,Central,34.9,84.8,124.8,0,Rust,https://drive.google.com/uc?export=download&id=1p5jSXFwxAlmvBOdpciEEIPnqbzT7CFWm,1,112.28,-16.39,79.97,0.29,0,0.1,4.81
2552,Central,34.9,84.8,124.8,0,Rust,https://drive.google.com/uc?export=download&id=1p5jSXFwxAlmvBOdpciEEIPnqbzT7CFWm,1,112.28,-16.39,79.97,0.29,0,0.1,4.81
2552,South,33.74,78.88,225.76,0,Rust,https://drive.google.com/uc?export=download&id=1MDLNSkJjvvWXaVR2Hq9WIljClj_vX40-,1,102.55,-18.445,266.24,0.17,0,0.1,54.52
2552,Central,37.6,80.4,190.6,0,Rust,https://drive.google.com/uc?export=download&id=1meGUUW6PyzJKnTEepfCtzVWVA8L_mnm1,1,72.41,-15.56,73.73,0.29,0,0.1,5.95
2552,Northeast,31.4,65.1,176.3,0,Rust,https://drive.google.com/uc?export=download&id=1LknVZmJFN2szBdEoTFw2BaL6_HJpVIMU,0.83,102.93,-16.3,7.37,0.54,0,0.1,3.64
2552,Northeast,21.9,78,143.9,0,Rust,https://drive.google.com/uc?export=download&id=1sc7CPZ--hB7FYDAvKtgkgAxchgb0mQxX,1,88.73,-29.67,35.5,0.34,0,0.1,2.98
2552,Northeast,26.8,51,122,0,Rust,https://drive.google.com/uc?export=download&id=1_fAbw_Jr62jOE9HDXEmGw1am1-StZ5vj,1,83.11,-23.53,39.9,0.3,0,0.1,6.09
2552,East,26.71,89.12,181.33,0,Rust,https://drive.google.com/uc?export=download&id=1_AkGzn2r1SLL2Y-MlmQMtoIPdtVbE4Hq,1,102.55,-18.445,614.02,0.11,0,0.1,60.07
2552,South,26.1,88.8,169.6,0,Rust,https://drive.google.com/uc?export=download&id=1qKM_jIBqkLNZ81MhBF8XKqP2S64i0iWG,1,65.63,-22.74,68.32,0.26,0,0.1,17.89
2552,South,34.63,61.09,135.66,0,Rust,https://drive.google.com/uc?export=download&id=1LIW9tbTbyRPSQjnC9TiYPhg6QGwqjZqO,1,102.55,-18.445,264.58,0.17,0,0.1,55.47
2552,East,28.5,78.7,176.6,0,Rust,https://drive.google.com/uc?export=download&id=1BlExr34dF6pB0HwpWCIytFfCfSYW_ntj,1,115.45,-9.93,42.41,0.34,0,0.1,6.04
2552,North,29.9,68.2,192.8,0,Rust,https://drive.google.com/uc?export=download&id=1LzSDVOjitQWaXipJspj7m4NQD87lUUp_,1,97.6,-20.73,66.45,0.3,0,0.1,7.04
2552,South,31.7,60.9,179.2,0,Yellow,https://drive.google.com/uc?export=download&id=1PTguRGbWLojy_97lV4U_m3OBQvmsYiiL,1,167.4,-8.49,0,0,0,0,0
2552,South,33.4,66.5,163.3,0,Yellow,https://drive.google.com/uc?export=download&id=1wxh7fNH0uFFWgLK0771nk4DL044TQfQX,1,158.46,-13.43,221.22,0.36,0,0.1,20.34
2552,South,28.6,57.8,137.2,0,Yellow,https://drive.google.com/uc?export=download&id=1b9p2D76P_Bj-GgfoPMWJmxG61nhYUxD5,1,132.24,-32.88,39.92,0.43,0,0.1,6.75
2552,South,31.55,80.67,201.32,0,Yellow,https://drive.google.com/uc?export=download&id=1BqiLh3Bx0Q2xtzwPsoMlx2HQObXb_F0Q,1,116.89,-22.57,99.18,0.36,0,0.1,13.42
2552,North,27.71,69.18,226.02,0,Yellow,https://drive.google.com/uc?export=download&id=1Xvp86HH0pwt33Rc6BzzpJM3RLkZ3SARv,1,116.89,-22.57,55.17,0.37,0,0.1,10.48
2552,Central,30.36,84.82,184.26,0,Yellow,https://drive.google.com/uc?export=download&id=1LD2whnciYvHa4zSMRlqdXKZ1cupwpGtQ,1,116.89,-22.57,98.79,0.24,0,0.1,11.76
2552,South,32.72,75.63,294.74,0,Yellow,https://drive.google.com/uc?export=download&id=1bPkPGr55uDu1NvyRRAHsUnV6FvK0WfEE,1,116.89,-22.57,19.3,0.54,0,0.1,6.15
2552,East,29.68,86.06,164.6,0,Yellow,https://drive.google.com/uc?export=download&id=1wOQJb5txUcGq0n5jy9cRqJ3Oe7l89j8N,1,116.89,-22.57,97.68,0.39,0,0.1,15.64
2552,East,26.25,79.61,275.61,0,Yellow,https://drive.google.com/uc?export=download&id=1VgH3YpZ4Z78fA4S9Yg0dDjWZ9IUv7_LI,1,116.89,-22.57,38.15,0.34,0,0.1,6.34
2552,Northeast,28.45,83.18,238.54,0,Yellow,https://drive.google.com/uc?export=download&id=1z_2uapuFKtfuUdVj8W7cJISQkA6dJzSn,1,116.89,-22.57,19.03,0.5,0,0.1,10.42
2552,Northeast,33.43,71.76,292.1,0,Yellow,https://drive.google.com/uc?export=download&id=1GFsJ2CwBYERg-WW5Ru7VYPhSuNac7GHL,1,116.89,-22.57,91.81,0.34,0,0.1,7.79
2552,East,25.18,83.02,293.73,0,Yellow,https://drive.google.com/uc?export=download&id=1PnrzAmQu_3bEivwBgfFRe5Hhnf0sXeOH,1,116.89,-22.57,52.62,0.34,0,0.1,13.35
2552,East,30.05,64.29,127.06,0,Yellow,https://drive.google.com/uc?export=download&id=1MShfKQe-d5c1IcvEmirIuCuG5w2ETEHG,1,116.89,-22.57,41.87,0.32,0,0.1,5.72
2552,North,28.95,69.33,218.68,0,Yellow,https://drive.google.com/uc?export=download&id=1Ke1M6BzVa4p3JDoPtBEA_kIBo1RDXI2i,1,116.89,-22.57,62.21,0.42,0,0.1,5.41
2552,Northeast,22.8,64.6,103,0,Yellow,https://drive.google.com/uc?export=download&id=1GWxPRWa9-vkA6PtB97YLqntMH5An9hML,1,168.31,-13.78,123.48,0.29,0,0.1,23.53
2552,Northeast,29.5,60,150,0,Yellow,https://drive.google.com/uc?export=download&id=14elYiElkG8EqZoplRdz5a8k3zYvIJo4V,1,152.99,-21.55,19.07,0.52,0,0.1,4.11
2552,Northeast,34.7,47.9,192,0,Yellow,https://drive.google.com/uc?export=download&id=1HSuT3gA9DwlLkodwRqHuBSbCmIiLuqWP,1,132.12,-21.71,50.88,0.5,0,0.1,12.9
2552,Northeast,27,79.2,102.1,0,Yellow,https://drive.google.com/uc?export=download&id=1FwVa-Bt6ULCyfuA-p0WDZv0p_G4tpyEz,1,133.82,-20.38,118.88,0.29,0,0.1,19.34
2552,Northeast,23,48.1,151.7,0,Yellow,https://drive.google.com/uc?export=download&id=1oQ9SfeTFn6NOImKd7Bvp1E3dTWUExurD,1,140.36,-15.99,80.44,0.34,0,0.1,9.13
2552,Northeast,22.4,63.5,105.7,0,Yellow,https://drive.google.com/uc?export=download&id=1-CT61PaUOGCWGe5QV8LQqTH5LUhx5GSR,1,136.22,-18.5,163.2,0.31,0,0.1,25.41
2552,Northeast,32.3,51.3,107.6,0,Yellow,https://drive.google.com/uc?export=download&id=1CMrCvC_NTdoHR7_MoMJ72wfOvbaBlxCR,1,141.36,-30,36.48,0.42,0,0.1,3.95
2552,North,27.7,66,105.3,0,Yellow,https://drive.google.com/uc?export=download&id=1QRtVtKLgTwxHt801Y8zPMRicVRYo_3dM,1,161.47,-11.86,109.25,0.28,0,0.1,22.67
2552,Northeast,26.23,68.83,243.26,0,Yellow,https://drive.google.com/uc?export=download&id=1DlqWJF290a4nm8UKPgICycrJWu2t38Rg,1,116.89,-22.57,256.8,0.2,0,0.1,28.47
2552,East,27.85,67.26,189.72,0,Yellow,https://drive.google.com/uc?export=download&id=1bIys5OFziIxBHOhEhvXSP_Yup4a8NMW4,1,116.89,-22.57,102.18,0.24,0,0.1,18.89
2552,Central,32.06,80.66,169.74,0,Yellow,https://drive.google.com/uc?export=download&id=1unddFg1VYqE-nt__q6vIaaFDnYE6SsA2,1,116.89,-22.57,99.35,0.28,0,0.1,15.71
2552,Central,31.74,89.43,178.81,0,Yellow,https://drive.google.com/uc?export=download&id=1EiYRk6seesc7tdIXD_i3NfS_LcPWhkCA,1,116.89,-22.57,100.24,0.29,0,0.1,18.49
2552,South,33,58.5,172.1,0,Yellow,https://drive.google.com/uc?export=download&id=1C9Fk7RifAH74DqP-g2EarUeP68hOe1HY,1,160.39,-11.83,99.73,0.26,0,0.1,11.96
2552,East,26.88,64.16,122.66,0,Yellow,https://drive.google.com/uc?export=download&id=1CHSkRk3tv3JtlknB-KyerVRU1pAtKgZb,1,116.89,-22.57,89.83,0.28,0,0.1,17.88
2552,South,29.96,68.95,120.92,0,Yellow,https://drive.google.com/uc?export=download&id=1biRUYsX9dW4iJaHtb7dKIahBosO--Sf2,1,116.89,-22.57,80.78,0.26,0,0.1,6.39
2552,South,26.01,89.14,189.62,0,Yellow,https://drive.google.com/uc?export=download&id=15mEhFGIKWTnjyAJklkTZHN4QRAbon23L,1,116.89,-22.57,12.06,0.47,0,0.1,0.77
2552,East,28.4,63.8,187.6,0,Yellow,https://drive.google.com/uc?export=download&id=1Pj8zf7uj2Y5w4piaiqgB-DRrUWnNamzt,1,131.57,-30.35,19.3,0.54,0,0.1,6.15
2552,East,33.2,63.4,115.9,0,Yellow,https://drive.google.com/uc?export=download&id=1LpWhoqFbS0WuHQIbfU9nFwKVddRpAzhw,1,176.49,-11.78,97.68,0.39,0,0.1,15.64
2552,East,35,72.5,114.2,0,Yellow,https://drive.google.com/uc?export=download&id=1gibb3iWXKZq1VsHsB-odrgjhL6XhWsv7,1,117.05,-16.93,38.15,0.34,0,0.1,6.34
2552,East,27.2,73,160.9,0,Yellow,https://drive.google.com/uc?export=download&id=1CcEaFuv-3E77igEM-SZReT9gDR-cSZwg,1,121.68,-19.14,19.03,0.5,0,0.1,10.42
2552,East,34.2,82.5,194.1,0,Yellow,https://drive.google.com/uc?export=download&id=1RmpZOY4xBCs3ZZq6aqjOwcetGLBfl2Hz,1,143.67,-27.77,91.81,0.34,0,0.1,7.79
2552,Central,22.5,68,110.2,0,Yellow,https://drive.google.com/uc?export=download&id=1fKOlYZ0qecdQo_Q926b2TV3SD3Bi88_2,1,134.16,-18.42,77.41,0.31,0,0.1,17.44
2552,Central,24.5,70.6,177.3,0,Yellow,https://drive.google.com/uc?export=download&id=1hRuCSTaT8gqMVdpZNBHuzEeoh2toZlS-,1,107.42,-32.71,87.29,0.36,0,0.1,16.01
2552,Central,26.4,63.9,119.6,0,Yellow,https://drive.google.com/uc?export=download&id=1myrXt2aaLv_LMkkkbBZ0riYAy-XA65gE,1,141.56,-13.66,55.96,0.39,0,0.1,12.22
2552,East,25.15,78.44,289.36,0,Yellow,https://drive.google.com/uc?export=download&id=13y_8YH9RCQH-iRQHFqESQj0sOu63vpf6,1,116.89,-22.57,163.2,0.31,0,0.1,25.41
2552,South,29.89,66.71,235.35,0,Yellow,https://drive.google.com/uc?export=download&id=1qSUk03vUUtyaE3a8mSe9SkdWVWD86yJM,1,116.89,-22.57,36.48,0.42,0,0.1,3.95
2552,South,34.53,81,100.84,0,Yellow,https://drive.google.com/uc?export=download&id=1XYY8wnYBTZIUQuUMkV1B0YjS1okCUsvx,1,116.89,-22.57,109.25,0.28,0,0.1,22.67
2552,Central,29.8,81.57,212.71,0,Yellow,https://drive.google.com/uc?export=download&id=1VvbZp3sF48KhKALxZ-QHA7To7kr6Pw6z,1,116.89,-22.57,59.05,0.37,0,0.1,10.87
2552,Central,33.09,67.45,223.47,0,Yellow,https://drive.google.com/uc?export=download&id=1ciOlhVQqfrbGRS7P1iOnpggfD0Z_FTeM,1,116.89,-22.57,32.41,0.42,0,0.1,9.75
2552,Northeast,32.5,52.5,175.6,0,Yellow,https://drive.google.com/uc?export=download&id=1WkP7-OPyTIX3rkUPznkFVpWiQK2VKh7J,1,133.13,-18.06,26.37,0.54,0,0.1,6.92
2552,Northeast,27.6,52.1,192.9,0,Yellow,https://drive.google.com/uc?export=download&id=1N4IQYUCbw2mrnlju1ar6DQL2D7NwKO4h,1,136.46,-17.09,117.17,0.36,0,0.1,21.58
2552,Northeast,32.9,56.3,157.7,0,Yellow,https://drive.google.com/uc?export=download&id=1-8FETwZer84Abgft4gNw-YwSDW0f7nSd,1,121.74,-15.46,358.53,0.19,0,0.1,42.14
2552,South,28.91,64.22,229.1,0,Yellow,https://drive.google.com/uc?export=download&id=1ec7B0Sh7UILoOTRKVSMWmPh9Jpjui380,1,116.89,-22.57,77.41,0.31,0,0.1,17.44
2552,South,30.25,65.05,290.32,0,Yellow,https://drive.google.com/uc?export=download&id=1lcNjUYKVBXJps50U2D1eflghJnS_VRMM,1,116.89,-22.57,87.29,0.36,0,0.1,16.01
2552,North,31.01,61.91,128.15,0,Yellow,https://drive.google.com/uc?export=download&id=1_ZdbBZsP1eCggg0jRWmQa6uGxzeVzUyh,1,116.89,-22.57,55.96,0.39,0,0.1,12.22
2552,North,32.43,74.93,130.34,0,Yellow,https://drive.google.com/uc?export=download&id=1HE-XpcLXlkRjo2ji8lsry9_llEmp0EzN,1,116.89,-22.57,151.06,0.38,0,0.1,21.48
2552,East,31.93,67.18,257.33,0,Yellow,https://drive.google.com/uc?export=download&id=1gqPqphycdg9oMcOeeSOEnt7ySOGLsxFM,1,116.89,-22.57,58.7,0.34,0,0.1,9.72
2552,North,29.5,65,148.2,0,Yellow,https://drive.google.com/uc?export=download&id=1SvAGaZ9pMGmYEaSDd-pKOwRrDpdZsLrI,1,159.97,-8.74,99.18,0.36,0,0.1,13.42
2552,North,23,58.4,130.2,0,Yellow,https://drive.google.com/uc?export=download&id=12NpU1NkCmK3Y-4dR5cDHtf6q9Kir2nZh,1,91.94,-26.67,55.17,0.37,0,0.1,10.48
2552,East,27,66.7,163.3,0,Yellow,https://drive.google.com/uc?export=download&id=1HoRMzKqzrZt0BNv2Xp7zAn6gGjYS32Q4,1,157.73,-9.15,98.79,0.24,0,0.1,11.76
2552,North,32.6,62.3,185.9,0,Yellow,https://drive.google.com/uc?export=download&id=1dCit679PUUDDnPaPMD-GMMDUGj6snUfE,1,120.31,-21.81,32.41,0.42,0,0.1,9.75
2552,North,31.3,77.5,109.8,0,Yellow,https://drive.google.com/uc?export=download&id=1RdZRjbfmsBGRWwS9NOoEAS3u4E_tMbZB,1,111.68,-41.65,52.62,0.34,0,0.1,13.35
2552,North,29.8,76.9,172.5,0,Yellow,https://drive.google.com/uc?export=download&id=1K3g2Zok9swn_BPKVTl0qCBLS-Yy9a7HQ,1,111.13,-17.21,41.87,0.32,0,0.1,5.72
2552,North,19.3,72.2,172.9,0,Yellow,https://drive.google.com/uc?export=download&id=1mRxQ9RhpR6b8tF6YfCmYxe0g-6eLyIUQ,1,147.74,-15.32,62.21,0.42,0,0.1,5.41
2552,South,29.2,86.2,128.3,0,Yellow,https://drive.google.com/uc?export=download&id=1Iau3npLK0xjpstK_SXULXKCCXPKh2ziS,1,133.31,-16.31,96.81,0.28,0,0.1,17.59
2552,South,24.2,85.2,117.9,0,Yellow,https://drive.google.com/uc?export=download&id=1e_4bqqxGZb0B-kWjVqHZmxSveJywpHYP,1,175.95,-10.23,35.49,0.39,0,0.1,10.68
2552,Northeast,36.2,58.8,176.3,0,Yellow,https://drive.google.com/uc?export=download&id=1Fyb24roZcnJEf9Til3E_lHW3ej9HlQYj,1,119.98,-25.54,67.88,0.3,0,0.1,5.3
2552,Northeast,26.6,62.8,130.7,0,Yellow,https://drive.google.com/uc?export=download&id=17Rj0bXB15sWy6Z8qjH3uSg1ZaUdBKs2E,1,138.38,-23.96,157.17,0.35,0,0.1,28.96
2552,Northeast,35,46.6,193.3,0,Yellow,https://drive.google.com/uc?export=download&id=1C4q40pFhzN4mNuEhWdQf7HRl2xv9rNGf,1,144.53,-15.24,21.92,0.44,0,0.1,8.05
2552,North,24.1,71.3,129.1,0,Yellow,https://drive.google.com/uc?export=download&id=12WkRXO01vzcjJ5NqYKPnaIT0eaR3qhyq,1,155.61,-13.01,59.05,0.37,0,0.1,10.87
2552,Central,30.1,78.3,167.7,0,Yellow,https://drive.google.com/uc?export=download&id=13FED9R5KqKUq3OtriE2JJBRTivSj8pJp,1,159.13,-19.04,151.06,0.38,0,0.1,21.48
2552,East,27.2,73,160.9,0,Yellow,https://drive.google.com/uc?export=download&id=1CcEaFuv-3E77igEM-SZReT9gDR-cSZwg,1,121.68,-19.14,19.03,0.5,0,0.1,10.42
2552,Central,26.4,63.9,119.6,0,Yellow,https://drive.google.com/uc?export=download&id=1myrXt2aaLv_LMkkkbBZ0riYAy-XA65gE,1,141.56,-13.66,55.96,0.39,0,0.1,12.22
2552,South,28.6,57.8,137.2,0,Yellow,https://drive.google.com/uc?export=download&id=1b9p2D76P_Bj-GgfoPMWJmxG61nhYUxD5,1,132.24,-32.88,39.92,0.43,0,0.1,6.75
2552,North,23,58.4,130.2,0,Yellow,https://drive.google.com/uc?export=download&id=12NpU1NkCmK3Y-4dR5cDHtf6q9Kir2nZh,1,91.94,-26.67,55.17,0.37,0,0.1,10.48
2552,Northeast,23,48.1,151.7,0,Yellow,https://drive.google.com/uc?export=download&id=1oQ9SfeTFn6NOImKd7Bvp1E3dTWUExurD,1,140.36,-15.99,80.44,0.34,0,0.1,9.13
2552,East,28.4,63.8,187.6,0,Yellow,https://drive.google.com/uc?export=download&id=1Pj8zf7uj2Y5w4piaiqgB-DRrUWnNamzt,1,131.57,-30.35,19.3,0.54,0,0.1,6.15
2552,Northeast,26.6,62.8,130.7,0,Yellow,https://drive.google.com/uc?export=download&id=17Rj0bXB15sWy6Z8qjH3uSg1ZaUdBKs2E,1,138.38,-23.96,157.17,0.35,0,0.1,28.96
2552,Northeast,26.6,62.8,130.7,0,Yellow,https://drive.google.com/uc?export=download&id=17Rj0bXB15sWy6Z8qjH3uSg1ZaUdBKs2E,1,138.38,-23.96,157.17,0.35,0,0.1,28.96
2552,Northeast,26.23,68.83,243.26,0,Yellow,https://drive.google.com/uc?export=download&id=1DlqWJF290a4nm8UKPgICycrJWu2t38Rg,1,116.89,-22.57,256.8,0.2,0,0.1,28.47
2552,East,25.18,83.02,293.73,0,Yellow,https://drive.google.com/uc?export=download&id=1PnrzAmQu_3bEivwBgfFRe5Hhnf0sXeOH,1,116.89,-22.57,52.62,0.34,0,0.1,13.35
2552,Central,24.5,70.6,177.3,0,Yellow,https://drive.google.com/uc?export=download&id=1hRuCSTaT8gqMVdpZNBHuzEeoh2toZlS-,1,107.42,-32.71,87.29,0.36,0,0.1,16.01
2552,South,24.2,85.2,117.9,0,Yellow,https://drive.google.com/uc?export=download&id=1e_4bqqxGZb0B-kWjVqHZmxSveJywpHYP,1,175.95,-10.23,35.49,0.39,0,0.1,10.68
